dim1,dim2,label,label_name
10.670436456636446,-4.156084415029883,4,Coat
18.798577316120312,-2.017179259184966,4,Coat
2.2052944882738554,-17.583401997322188,1,Trouser
-2.780328304869303,-14.398025988597249,3,Dress
-16.55619369586032,7.521978169493906,7,Sneaker
13.444710775855109,3.857364667333816,2,Pullover
-6.163613530780585,18.294061240241724,9,Ankle boot
-18.88324240181283,-1.9737755465765703,5,Sandal
19.241073623812056,3.673671185691717,2,Pullover
-20.25019680097934,-3.397718426766114,5,Sandal
13.62214705144606,7.927969316457709,2,Pullover
-4.452784384700035,-0.3860235095301511,6,Shirt
2.023435306631006,8.356978099151114,2,Pullover
2.3549711824043795,-17.080350622689874,1,Trouser
1.8634904032303674,-0.41931929872490975,4,Coat
-16.408905497341262,-9.962986949322778,0,T-shirt/top
-21.63038283301153,-0.4706600450984366,7,Sneaker
-14.959164405404776,9.317984819759193,7,Sneaker
0.2978917436679882,-14.47496183490644,3,Dress
-20.03731471537547,2.4710893770574907,7,Sneaker
6.048856921027593,-12.849909928711865,3,Dress
-15.459362237066127,8.936438036909394,7,Sneaker
8.732979517814883,-7.8490081832936545,6,Shirt
-9.436702004604426,-2.835284364020126,6,Shirt
18.94040554247316,5.516510684699742,2,Pullover
18.421310419011984,4.58771939158801,4,Coat
-5.012482137679353,12.482718302842981,9,Ankle boot
18.33581246708313,-13.116648493986256,3,Dress
7.725335231871433,23.049702261514266,8,Bag
1.2676831006329368,-14.20532715320317,1,Trouser
-1.8282800124411946,-8.986362928879386,0,T-shirt/top
-10.943790965411745,7.286037730654689,8,Bag
10.397372082229573,14.611198928874423,6,Shirt
-2.0860777318277295,25.207092944216015,8,Bag
13.952742769933641,-8.742779848557744,0,T-shirt/top
25.965678567118978,6.492275798759123,6,Shirt
-1.8662032601813732,18.407883695088724,9,Ankle boot
-2.2914640797842414,21.871473543597155,9,Ankle boot
-12.617406599175638,10.722828656095754,7,Sneaker
18.93025722002893,10.05823617489142,4,Coat
12.651491015514932,-8.516548032267927,6,Shirt
22.09015510655895,-7.498334357375698,0,T-shirt/top
-4.324210737218688,-12.999095125028216,3,Dress
21.258421029916533,8.646355935793371,6,Shirt
14.997640183401549,-9.849503908984312,3,Dress
-15.978323760553398,5.00570503699147,7,Sneaker
3.7552909970337667,0.672319305569064,2,Pullover
15.476742580418312,-6.125331443814817,4,Coat
-9.65165319296532,17.391103812533462,9,Ankle boot
-16.030678670498705,0.9507144787137821,5,Sandal
10.12925647802186,-6.0148240184956485,3,Dress
11.67367093503762,6.408198641445786,4,Coat
-17.737881460209806,-9.830757754510593,0,T-shirt/top
-17.483202257546584,0.17628582440459536,5,Sandal
-9.509138150267486,-8.82738004093225,0,T-shirt/top
-21.29668273293318,0.8150954780878521,5,Sandal
-20.832424932725836,-0.6675869591222469,5,Sandal
17.730286246628502,0.36753457967677083,4,Coat
20.61540759799969,-2.2792016065212426,0,T-shirt/top
-19.665364044487756,-0.24861063476695502,7,Sneaker
-1.3669873178556122,17.869955730617914,9,Ankle boot
-7.488119136194857,-11.307796421377518,3,Dress
-7.7841501730772835,-5.209974581099686,6,Shirt
-13.950607331045855,-9.397497744651998,2,Pullover
-13.191062810360314,14.247667140478189,5,Sandal
6.999308882209872,13.134212285970683,8,Bag
-11.843901847536621,-1.3778664211244271,5,Sandal
-12.888192179182454,7.847462494943077,9,Ankle boot
-16.13850376105043,5.349259628128688,7,Sneaker
9.53686998261522,-14.738974558055618,3,Dress
3.473783853449007,17.737439828243755,9,Ankle boot
-11.252970841674296,15.112181605184265,9,Ankle boot
-15.206922259686205,3.766618771640266,5,Sandal
27.70881426370437,8.08417217695511,6,Shirt
